month,long_ticker,short_ticker,cluster,mom1_diff
2019-11-01,COF,JPM,9,0.044855634476078876
2019-11-01,GS,MS,10,0.05767696548853385
2019-11-01,LLY,PFE,11,0.049036072081270365
2019-11-01,JNJ,PFE,11,0.04747962735681366
2019-11-01,LLY,JNJ,11,0.001556444724456707
2019-11-01,GILD,ABBV,12,0.06073432927602607
2019-11-01,CL,PG,13,0.06819917524821117
2019-11-01,CL,PEP,13,0.06144286626730455
2019-11-01,CL,KO,13,0.06071282515725851
2019-11-01,MPC,PSX,14,0.08802910824007504
2019-11-01,OKE,KMI,15,0.03406609864824839
2019-11-01,OKE,CVX,15,0.031887040052155924
2019-11-01,XOM,KMI,15,0.024772371453155473
2019-11-01,EOG,COP,16,0.038308160102751954
2019-11-01,SLB,COP,16,0.01940913777451536
2019-11-01,EOG,SLB,16,0.018899022328236592
2019-11-01,DUK,SO,17,0.03109301874986037
2019-11-01,DUK,AEP,17,0.024185977935873293
2019-11-01,AEP,SO,17,0.006907040813987075
2019-11-01,EXC,SRE,18,0.03718086186573766
2019-12-01,INTC,AAPL,0,0.04491633886797053
2019-12-01,GOOGL,AAPL,0,0.041582845365172094
2019-12-01,INTC,MSFT,0,0.026945612270028008
2019-12-01,AMZN,AMD,1,0.1402588608356734
2019-12-01,TSLA,AMD,1,0.10615316466316971
2019-12-01,META,AMD,1,0.10171988199642779
2019-12-01,CSCO,LMT,2,0.09079990904999347
2019-12-01,ABT,TMO,3,0.017590417259279567
2019-12-01,MDT,TMO,3,0.016778085578576407
2019-12-01,ABT,MDT,3,0.00081233168070316
2019-12-01,RTX,NKE,4,0.008349424843792752
2019-12-01,MMM,HON,5,0.0009143704561267452
2019-12-01,AXP,BLK,6,0.047661600167331564
2019-12-01,COST,SBUX,7,0.006309021131524428
2019-12-01,CAT,GE,8,0.07889954687234813
2019-12-01,EMR,GE,8,0.06913330815370289
2019-12-01,ETN,GE,8,0.06735245397517442
2019-12-01,GILD,ABBV,9,0.047401297438631085
2019-12-01,MCD,WMT,10,0.02088676454825633
2019-12-01,USB,COF,11,0.024080612420860792
2019-12-01,JPM,COF,11,0.0221359481544825
2019-12-01,USB,WFC,11,0.012145089777414908
2019-12-01,GS,MS,12,0.031356019612162056
2019-12-01,GS,BAC,12,0.022498166272841624
2019-12-01,BAC,MS,12,0.008857853339320432
2019-12-01,PFE,JNJ,13,0.03501611276158911
2019-12-01,PFE,LLY,13,0.022132410845666417
2019-12-01,LLY,JNJ,13,0.012883701915922696
2019-12-01,PG,PEP,14,0.009824681986842165
2019-12-01,PG,CL,14,0.008184956375636099
2019-12-01,PG,KO,14,0.007952153923785343
2019-12-01,MPC,PSX,15,0.03352940047297437
2019-12-01,KMI,OKE,16,0.04961720944184489
2019-12-01,CVX,XOM,17,0.002041301388066019
2019-12-01,EOG,SLB,18,0.08445284437102996
2019-12-01,EOG,COP,18,0.06298741345891079
2019-12-01,COP,SLB,18,0.021465430912119166
2019-12-01,PEG,EXC,19,0.047181975351738736
2019-12-01,DUK,PPL,20,0.07063671843584496
2019-12-01,DUK,D,20,0.06124649149426031
2019-12-01,DUK,SO,20,0.05373809335642343
2020-01-01,GOOGL,AAPL,0,0.07166347698956299
2020-01-01,MSFT,AAPL,0,0.05716854290036255
2020-01-01,GOOGL,MSFT,0,0.01449493408920044
2020-01-01,META,TSLA,1,0.24999551504540385
2020-01-01,AMZN,TSLA,1,0.24177698517779067
2020-01-01,NVDA,TSLA,1,0.18230080219660527
2020-01-01,HON,NKE,2,0.09246852028450825
2020-01-01,HD,NKE,2,0.08715719139571743
2020-01-01,RTX,NKE,2,0.07429752091609632
2020-01-01,BLK,AXP,3,0.013584944963414447
2020-01-01,LMT,CSCO,4,0.06268843728991302
2020-01-01,TMUS,UNH,5,0.05609610094412443
2020-01-01,ABT,UNH,5,0.0379255477639151
2020-01-01,TMUS,TMO,5,0.03708167623185277
2020-01-01,COST,SBUX,6,0.04881223341917107
2020-01-01,CAT,EMR,7,0.012239805125220826
2020-01-01,ETN,EMR,7,0.008493301361260475
2020-01-01,CAT,ETN,7,0.0037465037639603516
2020-01-01,GILD,ABBV,8,0.033800265838828
2020-01-01,WMT,MCD,9,0.014114532694817106
2020-01-01,PFE,LLY,10,0.10292536740608749
2020-01-01,JNJ,LLY,10,0.05918395516222441
2020-01-01,PFE,JNJ,10,0.043741412243863076
2020-01-01,WFC,JPM,11,0.07029593047014926
2020-01-01,WFC,COF,11,0.04127090045926962
2020-01-01,COF,JPM,11,0.029025030010879638
2020-01-01,MS,GS,12,0.005622983945528404
2020-01-01,PEP,KO,13,0.023453732693375473
2020-01-01,CL,KO,13,0.021428362485428565
2020-01-01,PG,KO,13,0.01335704234085
2020-01-01,PSX,MPC,14,0.02255125655854584
2020-01-01,OKE,KMI,15,0.014491638715114608
2020-01-01,XOM,CVX,16,0.0046128498194955014
2020-01-01,COP,EOG,17,0.09645169556957733
2020-01-01,SLB,EOG,17,0.05536931113554289
2020-01-01,COP,SLB,17,0.04108238443403445
2020-01-01,PEG,EXC,18,0.023136809589460405
2020-01-01,D,PPL,19,0.059397201527959353
2020-01-01,SO,PPL,19,0.03961189901148865
2020-01-01,DUK,PPL,19,0.03268812078721761
2020-02-01,AAPL,MSFT,0,0.025415411684609923
2020-02-01,AAPL,GOOGL,0,0.015621664805547608
2020-02-01,AAPL,INTC,0,0.014035661782937359
2020-02-01,META,TSLA,1,0.5713829722145004
2020-02-01,NVDA,TSLA,1,0.5503235666453272
2020-02-01,AMD,TSLA,1,0.5302518699294652
2020-02-01,CSCO,LMT,2,0.13394013562634743
2020-02-01,MMM,HD,3,0.14510240794110085
2020-02-01,MMM,RTX,3,0.10356983380248985
2020-02-01,NKE,HD,3,0.09413342181694506
2020-02-01,AXP,BLK,4,0.002078813820888259
2020-02-01,UNH,MDT,5,0.09074767913447046
2020-02-01,UNH,TMUS,5,0.08303959659656834
2020-02-01,UNH,ABT,5,0.08069951560011612
2020-02-01,SBUX,COST,6,0.07475956608151846
2020-02-01,CAT,ETN,7,0.10156268823393844
2020-02-01,EMR,ETN,7,0.05809694484027783
2020-02-01,CAT,EMR,7,0.043465743393660605
2020-02-01,ABBV,GILD,8,0.04522420035535013
2020-02-01,PFE,LLY,9,0.10222245175150146
2020-02-01,PFE,JNJ,9,0.060370304443989276
2020-02-01,JNJ,LLY,9,0.04185214730751219
2020-02-01,WFC,COF,10,0.09721340676720791
2020-02-01,WFC,JPM,10,0.08298670516684459
2020-02-01,JPM,COF,10,0.014226701600363323
2020-02-01,MS,GS,11,0.005031434590119455
2020-02-01,PSX,MPC,12,0.08444298656437044
2020-02-01,CVX,XOM,13,0.0010868853253430677
2020-02-01,KMI,OKE,14,0.004234950273096172
2020-02-01,SLB,COP,15,0.08032219761158566
2020-02-01,EOG,COP,15,0.04048776425213074
2020-02-01,SLB,EOG,15,0.03983443335945491
2020-02-01,PG,KO,16,0.05143557214408334
2020-02-01,PEP,CL,17,0.03907992969606133
2020-02-01,PEG,EXC,18,0.04135469777422873
2020-02-01,PPL,SO,19,0.09657920784628637
2020-02-01,PPL,AEP,19,0.09421773997406269
2020-02-01,D,SO,19,0.0698021701754592
2020-03-01,GOOGL,MSFT,0,0.019555417785667495
2020-03-01,AMZN,TSLA,1,0.08903643655281612
2020-03-01,META,TSLA,1,0.07357619253080283
2020-03-01,AMZN,META,1,0.015460244022013292
2020-03-01,AMD,NVDA,2,0.17535022828755975
2020-03-01,RTX,HON,3,0.06756270023239042
2020-03-01,RTX,NKE,3,0.05710528715131025
2020-03-01,NKE,HON,3,0.010457413081080169
2020-03-01,MMM,ITW,4,0.010010471442729263
2020-03-01,AXP,BLK,5,0.03152701846397288
2020-03-01,LMT,UNH,6,0.0663835392117148
2020-03-01,MDT,TMUS,7,0.2665209276692151
2020-03-01,ABT,TMUS,7,0.25456468212565486
2020-03-01,TMO,TMUS,7,0.2100546531641725
2020-03-01,COST,SBUX,8,0.006823443254942219
2020-03-01,EMR,ETN,9,0.059292983523725584
2020-03-01,EMR,CAT,9,0.04481361714503185
2020-03-01,CAT,ETN,9,0.014479366378693737
2020-03-01,PFE,JNJ,10,0.011689282855739447
2020-03-01,PFE,LLY,10,0.010499314882380761
2020-03-01,LLY,JNJ,10,0.0011899679733586854
2020-03-01,JPM,COF,11,0.010573465399946747
2020-03-01,WFC,COF,11,0.008190911641932752
2020-03-01,JPM,WFC,11,0.0023825537580139944
2020-03-01,GS,MS,12,0.012107253681880925
2020-03-01,ABBV,GILD,13,0.03955804960724274
2020-03-01,CL,PEP,14,0.013913576522868287
2020-03-01,PSX,CVX,15,0.05373389186689259
2020-03-01,XOM,CVX,15,0.04135141387068797
2020-03-01,PSX,XOM,15,0.012382477996204622
2020-03-01,OKE,KMI,16,0.027413453147841826
2020-03-01,SLB,EOG,17,0.047269688483771
2020-03-01,COP,EOG,17,0.04711872710280707
2020-03-01,SLB,COP,17,0.00015096138096393208
2020-03-01,PEG,EXC,18,0.04600025169415223
2020-03-01,PPL,DUK,19,0.11910602096918177
2020-03-01,PPL,D,19,0.09240741553025489
2020-03-01,AEP,DUK,19,0.08608344587523864
2020-04-01,AAPL,MSFT,0,0.04326146094900074
2020-04-01,META,AMZN,1,0.16839200517947994
2020-04-01,META,AMD,1,0.13337143450927413
2020-04-01,META,NVDA,1,0.10937126803756758
2020-04-01,JNJ,LLY,2,0.12463869969102603
2020-04-01,PFE,LLY,2,0.12318244168020842
2020-04-01,COST,LLY,2,0.08547900930335572
2020-04-01,SBUX,UNH,3,0.14411345745429482
2020-04-01,HD,UNH,3,0.1194870116909259
2020-04-01,SBUX,NKE,3,0.08748629771560923
2020-04-01,GE,ETN,4,0.13335813022913268
2020-04-01,GE,HON,4,0.09453426959578715
2020-04-01,AXP,ETN,4,0.08511063285024723
2020-04-01,BAC,JPM,5,0.02579306217024946
2020-04-01,MS,GS,6,0.015043824981998077
2020-04-01,WFC,BLK,7,0.25492762064447294
2020-04-01,USB,BLK,7,0.20683296342638668
2020-04-01,WFC,ITW,7,0.15084206775766784
2020-04-01,MPC,CVX,8,0.27820546012336667
2020-04-01,MPC,XOM,8,0.24001646620851436
2020-04-01,MPC,PSX,8,0.218571322387911
2020-04-01,SLB,COP,9,0.138106057315588
2020-04-01,SLB,EOG,9,0.06980111146210188
2020-04-01,EOG,COP,9,0.06830494585348612
2020-04-01,OKE,KMI,10,0.399201814163763
2020-04-01,KO,CL,11,0.14752352605300378
2020-04-01,KO,PG,11,0.13700791132880907
2020-04-01,KO,PEP,11,0.08113650790241234
2020-04-01,SO,D,12,0.026408934852860444
2020-04-01,SRE,PEG,13,0.06644440520676265
2020-04-01,EIX,PEG,13,0.05824487516924737
2020-04-01,SRE,EXC,13,0.0370948989723936
2020-05-01,MSFT,GOOGL,0,0.02267586670496269
2020-05-01,MSFT,AAPL,0,0.01908375293446518
2020-05-01,AAPL,GOOGL,0,0.003592113770497507
2020-05-01,AMD,META,1,0.07534326101124367
2020-05-01,TMUS,INTC,2,0.061818408607156705
2020-05-01,TMUS,CSCO,2,0.04182136144786486
2020-05-01,CSCO,INTC,2,0.019997047159291848
2020-05-01,ABT,TMO,3,0.008100738902336424
2020-05-01,WMT,PFE,4,0.1056551669034056
2020-05-01,WMT,JNJ,4,0.07449001534822641
2020-05-01,LLY,PFE,4,0.06046257577531233
2020-05-01,KO,PEP,5,0.06447995351812974
2020-05-01,KO,VZ,5,0.043746511046600434
2020-05-01,KO,PG,5,0.04158647524088943
2020-05-01,DUK,D,6,0.021755855125509704
2020-05-01,SO,D,6,0.0206051594210932
2020-05-01,DUK,SO,6,0.0011506957044165045
2020-05-01,EXC,PEG,7,0.12172911649422646
2020-05-01,PPL,PEG,7,0.09908205849746521
2020-05-01,EXC,SRE,7,0.08858754482744624
2020-05-01,NKE,HD,8,0.12362655589186922
2020-05-01,NKE,UNH,8,0.11919179034298133
2020-05-01,NKE,SBUX,8,0.11347709133608741
2020-05-01,BLK,ITW,9,0.002267694829025002
2020-05-01,MS,GS,10,0.01651008111943475
2020-05-01,JPM,BAC,11,0.05814877858699141
2020-05-01,HON,ETN,12,0.01404520150538957
2020-05-01,BA,COF,13,0.33889216937605693
2020-05-01,BA,RTX,13,0.21925478950154154
2020-05-01,AXP,COF,13,0.2126238397446758
2020-05-01,WFC,USB,14,0.0473296138210102
2020-05-01,EMR,PSX,15,0.16699178709928986
2020-05-01,EMR,MPC,15,0.16139854153110433
2020-05-01,XOM,PSX,15,0.13993972165157054
2020-05-01,KMI,OKE,16,0.32349346874891616
2020-05-01,SLB,COP,17,0.12009124626284629
2020-05-01,SLB,EOG,17,0.08776341140260357
2020-05-01,EOG,COP,17,0.03232783486024271
2020-06-01,MSFT,AAPL,0,0.05971532161122628
2020-06-01,MSFT,GOOGL,0,0.03907828282631409
2020-06-01,GOOGL,AAPL,0,0.020637038784912187
2020-06-01,AMD,NVDA,1,0.18775263177605472
2020-06-01,META,NVDA,1,0.11511069618122538
2020-06-01,AMD,META,1,0.07264193559482934
2020-06-01,COST,TMO,2,0.02537384822171762
2020-06-01,COST,ABT,2,0.012695325244342914
2020-06-01,ABT,TMO,2,0.012678522977374707
2020-06-01,JNJ,PFE,3,0.007155750968479868
2020-06-01,PG,CL,4,0.045882794210039934
2020-06-01,PEP,CL,4,0.03486014166607687
2020-06-01,VZ,CL,4,0.03055141043646159
2020-06-01,MCD,NKE,5,0.1335887512626841
2020-06-01,MCD,HD,5,0.13035585483097978
2020-06-01,MDT,NKE,5,0.12387614858970619
2020-06-01,BLK,ITW,6,0.008248657870816745
2020-06-01,GS,MS,7,0.04301518837740659
2020-06-01,BAC,JPM,8,0.013306719910071818
2020-06-01,ETN,HON,9,0.008843877069213413
2020-06-01,WFC,USB,10,0.04450991848373653
2020-06-01,GE,COF,11,0.0914592516693098
2020-06-01,GE,AXP,11,0.07569566505767744
2020-06-01,GE,BA,11,0.06808753664798695
2020-06-01,XOM,MPC,12,0.11638658971954496
2020-06-01,CVX,MPC,12,0.10248276294440806
2020-06-01,XOM,PSX,12,0.08568750228456035
2020-06-01,KMI,OKE,13,0.1704273631434403
2020-06-01,COP,SLB,14,0.08622126982280998
2020-06-01,COP,EOG,14,0.060923228690335174
2020-06-01,EOG,SLB,14,0.025298041132474802
2020-06-01,SO,NEE,15,0.08783410963024307
2020-06-01,SO,D,15,0.08425250530586936
2020-06-01,DUK,NEE,15,0.08242772783907015
2020-06-01,EIX,PPL,16,0.10943841184839465
2020-06-01,PEG,PPL,16,0.09266611108236433
2020-06-01,SRE,PPL,16,0.07934051637642003
2020-07-01,INTC,AAPL,0,0.19661810974718674
2020-07-01,INTC,MSFT,0,0.15978024347151532
2020-07-01,GOOGL,AAPL,0,0.1581436172238353
2020-07-01,AMD,NVDA,1,0.09272104260368341
2020-07-01,META,NVDA,1,0.06180560208843966
2020-07-01,AMD,META,1,0.030915440515243753
2020-07-01,ABT,TMO,2,0.07509576175708399
2020-07-01,MDT,HD,3,0.07791695960327771
2020-07-01,SBUX,HD,3,0.07067113901570066
2020-07-01,MDT,NKE,3,0.05829307936545025
2020-07-01,MMM,BLK,4,0.03896603154038336
2020-07-01,MMM,ITW,4,0.023287496490776882
2020-07-01,ITW,BLK,4,0.01567853504960648
2020-07-01,GS,MS,5,0.08703187811707269
2020-07-01,HON,ETN,6,0.03886951582998144
2020-07-01,JPM,BAC,7,0.024963145371547424
2020-07-01,WFC,USB,8,0.08058250344401441
2020-07-01,COF,BA,9,0.33686526949120743
2020-07-01,RTX,BA,9,0.30169993989463806
2020-07-01,AXP,BA,9,0.2554114922873669
2020-07-01,PSX,MPC,10,0.14498034039266505
2020-07-01,CVX,MPC,10,0.09066542828930568
2020-07-01,XOM,MPC,10,0.08021456229738988
2020-07-01,OKE,KMI,11,0.054779441659666084
2020-07-01,EOG,SLB,12,0.008496879811966895
2020-07-01,COP,SLB,12,0.006171336635978797
2020-07-01,EOG,COP,12,0.0023255431759880985
2020-07-01,PFE,LLY,13,0.21702975929260881
2020-07-01,JNJ,LLY,13,0.1278101787524385
2020-07-01,PFE,WMT,13,0.10952991906046916
2020-07-01,VZ,PG,14,0.07068528925020734
2020-07-01,VZ,PEP,14,0.0524028044238124
2020-07-01,VZ,CL,14,0.05200541627820765
2020-07-01,SO,D,15,0.05689302055256018
2020-07-01,SO,NEE,15,0.03642141298066104
2020-07-01,DUK,D,15,0.03247000896600205
2020-07-01,EIX,PEG,16,0.03744977312673159
2020-07-01,SRE,PEG,16,0.03575715114833522
2020-07-01,PPL,PEG,16,0.03458748955830737
2020-08-01,MSFT,AAPL,0,0.15783351329301332
2020-08-01,GOOGL,AAPL,0,0.11596907939823398
2020-08-01,MSFT,GOOGL,0,0.04186443389477934
2020-08-01,META,AMD,1,0.35462893421745756
2020-08-01,NVDA,AMD,1,0.3542091222439889
2020-08-01,META,NVDA,1,0.0004198119734686312
2020-08-01,INTC,CSCO,2,0.22008041614003515
2020-08-01,COST,TMO,3,0.06652646360892533
2020-08-01,ABT,TMO,3,0.0373955525830616
2020-08-01,COST,ABT,3,0.029130911025863737
2020-08-01,NKE,HD,4,0.06428793969627511
2020-08-01,NKE,MCD,4,0.057692403698109795
2020-08-01,NKE,MDT,4,0.05661137868457555
2020-08-01,MMM,ITW,5,0.09337817548788463
2020-08-01,HON,ETN,6,0.03159640002318831
2020-08-01,GS,MS,7,0.017385413564764418
2020-08-01,JPM,BAC,8,0.010195194634941007
2020-08-01,WFC,USB,9,0.05274446659374643
2020-08-01,BA,COF,10,0.15734229577097913
2020-08-01,GE,COF,10,0.13059113202141492
2020-08-01,BA,AXP,10,0.12273301156578265
2020-08-01,PSX,MPC,11,0.15938582769367093
2020-08-01,CVX,MPC,11,0.08124546362115048
2020-08-01,XOM,MPC,11,0.08097750918001712
2020-08-01,OKE,KMI,12,0.07884348771525262
2020-08-01,COP,SLB,13,0.08759347310635668
2020-08-01,EOG,SLB,13,0.054328632584251135
2020-08-01,COP,EOG,13,0.03326484052210554
2020-08-01,LLY,PFE,14,0.27273229442780256
2020-08-01,JNJ,PFE,14,0.1518090534358043
2020-08-01,LLY,JNJ,14,0.12092324099199825
2020-08-01,PEP,PG,15,0.06283689179816365
2020-08-01,CL,PG,15,0.04356526803057803
2020-08-01,PEP,CL,15,0.01927162376758562
2020-08-01,T,KO,16,0.06179489018896578
2020-08-01,T,LMT,16,0.04292048502938495
2020-08-01,LMT,KO,16,0.01887440515958083
2020-08-01,D,NEE,17,0.17058015723339193
2020-08-01,SO,NEE,17,0.11551669596610226
2020-08-01,DUK,NEE,17,0.10804614547670743
2020-08-01,PPL,PEG,18,0.10774068189910091
2020-08-01,EIX,PEG,18,0.10092762977764136
2020-08-01,SRE,PEG,18,0.07634923414105832
2020-09-01,GOOGL,AAPL,0,0.12132810272524353
2020-09-01,MSFT,AAPL,0,0.11378998684053987
2020-09-01,GOOGL,MSFT,0,0.007538115884703656
2020-09-01,META,NVDA,1,0.10423018254909056
2020-09-01,AMD,NVDA,1,0.08713217446290389
2020-09-01,META,AMD,1,0.017098008086186667
2020-09-01,CSCO,INTC,2,0.17830314566871475
2020-09-01,TMO,ABT,3,0.05139038351340064
2020-09-01,TMO,COST,3,0.03167820808739852
2020-09-01,COST,ABT,3,0.01971217542600212
2020-09-01,UNH,HD,4,0.041350455385184226
2020-09-01,SBUX,NKE,5,0.03917409289244178
2020-09-01,MDT,NKE,5,0.034980848980677326
2020-09-01,SBUX,MDT,5,0.004193243911764455
2020-09-01,ITW,MMM,6,0.0254130352079458
2020-09-01,ETN,HON,7,0.01039453052031325
2020-09-01,GS,MS,8,0.027941549775622132
2020-09-01,BAC,JPM,9,0.0022137605164400664
2020-09-01,USB,WFC,10,0.011405082276152445
2020-09-01,GE,AXP,11,0.04421376545920874
2020-09-01,GE,BA,11,0.042967435779409646
2020-09-01,GE,RTX,11,0.039746935025774865
2020-09-01,MPC,CVX,12,0.07191054584979006
2020-09-01,PSX,CVX,12,0.05801659995129593
2020-09-01,XOM,CVX,12,0.046482433506970455
2020-09-01,KMI,OKE,13,0.004451159759505385
2020-09-01,EOG,SLB,14,0.08012711680040818
2020-09-01,EOG,COP,14,0.045599138974500186
2020-09-01,COP,SLB,14,0.034527977825907996
2020-09-01,PFE,WMT,15,0.09542203284600559
2020-09-01,LLY,WMT,15,0.08531238267975172
2020-09-01,PFE,JNJ,15,0.07740139147339464
2020-09-01,PEP,PG,16,0.03761021947286691
2020-09-01,CL,PG,16,0.028407695335844085
2020-09-01,VZ,PG,16,0.023924873728095486
2020-09-01,T,KO,17,0.04073713441442739
2020-09-01,T,LMT,17,0.03472502895848728
2020-09-01,LMT,KO,17,0.006012105455940109
2020-09-01,AEP,NEE,18,0.08474578825777757
2020-09-01,AEP,D,18,0.05321103982303954
2020-09-01,AEP,SO,18,0.05193212663129709
2020-09-01,PEG,PPL,19,0.10408233550886514
2020-09-01,EIX,PPL,19,0.09525821321849537
2020-09-01,EXC,PPL,19,0.07242979108840475
2020-10-01,AAPL,MSFT,0,0.03527289410982015
2020-10-01,GOOGL,MSFT,0,0.03326594464845556
2020-10-01,AAPL,GOOGL,0,0.0020069494613645933
2020-10-01,META,NVDA,1,0.11873077918699881
2020-10-01,AMD,NVDA,1,0.10920299038507797
2020-10-01,AMZN,NVDA,1,0.09955913622743917
2020-10-01,CSCO,INTC,2,0.0833233305876051
2020-10-01,ABT,TMO,3,0.035662283244046744
2020-10-01,ABT,COST,3,0.027039682880859006
2020-10-01,COST,TMO,3,0.008622600363187738
2020-10-01,HD,NKE,4,0.14251456773318527
2020-10-01,SBUX,NKE,4,0.10481517102178839
2020-10-01,HD,SBUX,4,0.03769939671139688
2020-10-01,MMM,ITW,5,0.0011412869969635864
2020-10-01,HON,ETN,6,0.005015764688775293
2020-10-01,MS,GS,7,0.055768048865986186
2020-10-01,BAC,JPM,8,0.0184464189896395
2020-10-01,WFC,USB,9,0.02299484515992034
2020-10-01,RTX,COF,10,0.09773913893297437
2020-10-01,BA,COF,10,0.0791916004882931
2020-10-01,GE,COF,10,0.056748106415225985
2020-10-01,JNJ,LLY,11,0.02697188415390417
2020-10-01,PFE,LLY,11,0.02628154439527286
2020-10-01,JNJ,PFE,11,0.0006903397586313087
2020-10-01,CL,PG,12,0.031279496248047156
2020-10-01,CL,VZ,12,0.030335827760481493
2020-10-01,CL,PEP,12,0.023391668212197403
2020-10-01,XOM,PSX,13,0.027006729676553598
2020-10-01,KMI,OKE,14,0.05337058296282926
2020-10-01,EOG,COP,15,0.07405082632156856
2020-10-01,SLB,COP,15,0.0427334734330872
2020-10-01,EOG,SLB,15,0.031317352888481365
2020-10-01,T,KO,16,0.048451928290437984
2020-10-01,T,LMT,16,0.02567852035076401
2020-10-01,LMT,KO,16,0.022773407939673973
2020-10-01,NEE,DUK,17,0.10806001135609378
2020-10-01,D,DUK,17,0.08405255481640972
2020-10-01,AEP,DUK,17,0.06553222400708636
2020-10-01,SRE,PEG,18,0.09521038852060248
2020-10-01,EXC,PEG,18,0.09218129902289163
2020-10-01,EIX,PEG,18,0.08020106691851181
2020-11-01,AAPL,GOOGL,0,0.1626443934050109
2020-11-01,MSFT,GOOGL,0,0.14002582827323795
2020-11-01,AAPL,MSFT,0,0.02261856513177296
2020-11-01,AMD,META,1,0.08633736659696567
2020-11-01,NVDA,META,1,0.07831864916220566
2020-11-01,AMD,AMZN,1,0.04596942314778962
2020-11-01,INTC,CSCO,2,0.06464503492698015
2020-11-01,ABT,TMO,3,0.1024530762779522
2020-11-01,COST,TMO,3,0.062299160970757494
2020-11-01,ABT,COST,3,0.0401539153071947
2020-11-01,NKE,SBUX,4,0.055596463977599875
2020-11-01,HD,SBUX,4,0.05172834966788209
2020-11-01,NKE,HD,4,0.003868114309717785
2020-11-01,MMM,ITW,5,0.015286641209927287
2020-11-01,HON,ETN,6,0.015147566642570887
2020-11-01,GS,MS,7,0.06257884703500705
2020-11-01,BAC,JPM,8,0.044020933623587055
2020-11-01,WFC,USB,9,0.1739615228838416
2020-11-01,BA,GE,10,0.3173017510697068
2020-11-01,AXP,GE,10,0.27706430320361086
2020-11-01,RTX,GE,10,0.24699370808537413
2020-11-01,LMT,KO,11,0.05991677405663354
2020-11-01,LMT,T,11,0.05168127115458543
2020-11-01,T,KO,11,0.008235502902048109
2020-11-01,PSX,XOM,12,0.050095603101375064
2020-11-01,CVX,MPC,13,0.0401975528940578
2020-11-01,COP,EOG,14,0.08011812604917579
2020-11-01,COP,SLB,14,0.07795561799921646
2020-11-01,SLB,EOG,14,0.002162508049959322
2020-11-01,LLY,PFE,15,0.08542591780794817
2020-11-01,JNJ,PFE,15,0.04583337596166348
2020-11-01,LLY,JNJ,15,0.03959254184628469
2020-11-01,PEP,CL,16,0.06657396681665984
2020-11-01,VZ,CL,16,0.06003859599078831
2020-11-01,PG,CL,16,0.036361490853872525
2020-11-01,PPL,EXC,17,0.10476361724407202
2020-11-01,PPL,EIX,17,0.091600120761409
2020-11-01,PEG,EXC,17,0.05649276958014382
2020-11-01,D,AEP,18,0.08246505253274261
2020-11-01,DUK,AEP,18,0.060242689516605274
2020-11-01,NEE,AEP,18,0.045302170183815216
2020-12-01,MSFT,AAPL,0,0.0355590051322634
2020-12-01,MSFT,GOOGL,0,0.025583020768696896
2020-12-01,GOOGL,AAPL,0,0.009975984363566504
2020-12-01,AMZN,AMD,1,0.1872714833027862
2020-12-01,META,AMD,1,0.17803034201899326
2020-12-01,NVDA,AMD,1,0.16144306343705006
2020-12-01,INTC,CSCO,2,0.09845085069809723
2020-12-01,NKE,SBUX,3,0.010750676543195503
2020-12-01,ITW,MMM,4,0.01165058109763506
2020-12-01,ETN,MS,5,0.10922405951216652
2020-12-01,ETN,HON,5,0.06711662805786212
2020-12-01,GS,MS,5,0.06440077897385166
2020-12-01,BAC,JPM,6,0.01413540825688897
2020-12-01,USB,WFC,7,0.17141231180132777
2020-12-01,COF,BA,8,0.2859514311858633
2020-12-01,COF,GE,8,0.1986818163942552
2020-12-01,AXP,BA,8,0.15943154138870375
2020-12-01,TMO,WMT,9,0.1184653719173221
2020-12-01,TMO,COST,9,0.11279948211531976
2020-12-01,ABT,WMT,9,0.07152361000098506
2020-12-01,LMT,KO,10,0.03229350187535629
2020-12-01,T,KO,10,0.018094896466304133
2020-12-01,LMT,T,10,0.014198605409052156
2020-12-01,PG,CL,11,0.07262907802077745
2020-12-01,PG,PEP,11,0.0691862458084358
2020-12-01,PEP,CL,11,0.003442832212341651
2020-12-01,GILD,LLY,12,0.07879590652754809
2020-12-01,VZ,LLY,12,0.062129782006496104
2020-12-01,JNJ,LLY,12,0.059550419503203944
2020-12-01,CVX,MPC,13,0.06413192205209106
2020-12-01,XOM,PSX,14,0.12148418569557973
2020-12-01,EOG,COP,15,0.013094615244012342
2020-12-01,AEP,SO,16,0.10065369575295224
2020-12-01,D,SO,16,0.0753677108333809
2020-12-01,AEP,DUK,16,0.06435465539687191
2020-12-01,PEG,EIX,17,0.09269259733189839
2020-12-01,SRE,EIX,17,0.07799937271117985
2020-12-01,PPL,EIX,17,0.061475720297062164
2021-01-01,GOOGL,AAPL,0,0.11555956086233243
2021-01-01,MSFT,AAPL,0,0.07551227764354551
2021-01-01,GOOGL,MSFT,0,0.04004728321878692
2021-01-01,NVDA,AMZN,1,0.053683563876623874
2021-01-01,META,AMZN,1,0.041811203778355344
2021-01-01,AMD,AMZN,1,0.038307737476895976
2021-01-01,INTC,CSCO,2,0.009801903815395141
2021-01-01,BLK,SBUX,3,0.053076149444945875
2021-01-01,NKE,SBUX,3,0.039173388305953294
2021-01-01,BLK,NKE,3,0.013902761138992581
2021-01-01,ITW,MMM,4,0.040407479420141335
2021-01-01,ETN,GS,5,0.15779993119993752
